nct_id,facility,status,city,state,zip,lat,lon,x,y,contact_name,contact_phone,contact_email
NCT01766297,Oklahoma Proton Center,RECRUITING,Oklahoma City,Oklahoma,73142,35.46756,-97.51643,464.6,352.6,Angela Beebe,405-773-6708,angela.beebe@okcproton.com
NCT01766297,Inova Schar Cancer Institute,RECRUITING,Fairfax,Virginia,22031,38.84622,-77.30637,755.0,262.6,Sangeetha Moturi,571-472-0343,sangeetha.moturi@inova.org
NCT01766297,Hampton University Proton Therapy Institute,RECRUITING,Hampton,Virginia,23666,37.02987,-76.34522,775.6,293.4,"Donna Sternberg, RN, BSN, OCN",757-251-6839,donna.sternberg@hamptonproton.org
NCT01788839,Memorial Sloan Kettering Basking Ridge,RECRUITING,Basking Ridge,New Jersey,07920,40.70621,-74.54932,786.0,220.2,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Monmouth,RECRUITING,Middletown,New Jersey,07748,40.39428,-74.11709,793.3,224.5,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Bergen,RECRUITING,Montvale,New Jersey,07645,41.04676,-74.02292,791.8,212.2,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Commack,RECRUITING,Commack,New York,11725,40.84288,-73.29289,802.6,213.6,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Westchester,RECRUITING,Harrison,New York,10604,40.96899,-73.71263,796.3,212.7,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Cancer Center,RECRUITING,New York,New York,10065,40.71427,-74.00597,793.4,218.3,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,Memorial Sloan Kettering Nassau,RECRUITING,Uniondale,New York,11553,40.70038,-73.59291,799.1,217.2,"Shari Goldfarb, MD",646-888-5080,
NCT01793168,Sanford Health,RECRUITING,Sioux Falls,South Dakota,57104,43.54369,-96.72796,477.7,200.6,CoRDS Team,1-877-658-9192,cords@sanfordhealth.org
NCT01804686,City of Hope Cancer Center,COMPLETED,Duarte,California,91010,34.13945,-117.97729,153.4,339.0,,,
NCT01804686,University of California San Diego Medical Center,COMPLETED,La Jolla,California,92093,32.84727,-117.2742,158.5,365.1,,,
NCT01804686,University of California Los Angeles,COMPLETED,Los Angeles,California,90095,34.05223,-118.24368,149.0,339.6,,,
NCT01804686,St. Joseph Hospital Center for Cancer Prevention and Treatment,RECRUITING,Orange,California,92868,33.78779,-117.85311,153.7,345.8,,,
NCT01804686,Stanford University Medical Center,COMPLETED,Stanford,California,94305,37.42411,-122.16608,108.0,263.3,,,
NCT01804686,Stanford University,COMPLETED,Stanford,California,94305,37.42411,-122.16608,108.0,263.3,,,
NCT01804686,Norwalk Medical Group,COMPLETED,Norwalk,Connecticut,06850,41.1176,-73.4079,799.8,208.9,,,
NCT01804686,Northwest Georgia Oncology Centers PC,COMPLETED,Marietta,Georgia,30060,33.9526,-84.54993,663.1,370.7,,,
NCT01804686,Northwestern University Hospital,COMPLETED,Chicago,Illinois,60611,41.85003,-87.65005,602.7,227.4,,,
NCT01804686,Indiana University,COMPLETED,Goshen,Indiana,46526,41.58227,-85.83444,628.2,230.0,,,
NCT01804686,Kansas University Medical Center,COMPLETED,Westwood,Kansas,66205,39.04056,-94.6169,507.4,285.2,,,
NCT01804686,Louisville Oncology Suburban - Norton Cancer Institute,COMPLETED,Louisville,Kentucky,40207,38.25424,-85.75941,635.9,292.2,,,
NCT01804686,Dana Farber Cancer Center,COMPLETED,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,,,
NCT01804686,University of Michigan Comprehensive Cancer Center,COMPLETED,Ann Arbor,Michigan,48109,42.27756,-83.74088,655.3,213.6,,,
NCT01804686,Battle Creek Health Systm,COMPLETED,Battle Creek,Michigan,49016,42.3173,-85.17816,635.6,215.2,,,
NCT01804686,Karmanos Cancer Institute - Wayne State University,COMPLETED,Detroit,Michigan,48201,42.33143,-83.04575,664.6,211.3,,,
NCT01804686,Washington University,COMPLETED,St Louis,Missouri,63110,38.62727,-90.19789,571.3,290.6,,,
NCT01804686,Dartmouth Hitchcock Medical Center,COMPLETED,Lebanon,New Hampshire,03756,43.64229,-72.25176,803.7,159.1,,,
NCT01804686,Hackensack University Medical Center,COMPLETED,Hackensack,New Jersey,07601,40.88593,-74.04347,792.2,215.3,,,
NCT01804686,Weill Medical College of Cornell University,COMPLETED,New York,New York,10021,40.71427,-74.00597,793.4,218.3,,,
NCT01804686,Memorial Sloan-Kettering Cancer Center,COMPLETED,New York,New York,10065,40.71427,-74.00597,793.4,218.3,,,
NCT01804686,Southeastern Medical Oncology Center,COMPLETED,Goldsboro,North Carolina,27534,35.38488,-77.99277,757.6,328.6,,,
NCT01804686,The Ohio State University- James Cancer Hospital,RECRUITING,Columbus,Ohio,43210,39.96118,-82.99879,671.3,255.4,,,
NCT01804686,Willamette Valley Cancer Center,RECRUITING,Eugene,Oregon,97401,44.05207,-123.08675,130.1,139.8,,,
NCT01804686,Kaiser Permanente,COMPLETED,Portland,Oregon,97227,45.52345,-122.67621,143.0,114.9,,,
NCT01804686,University of Pennsylvania Medical Center,COMPLETED,Philadelphia,Pennsylvania,19104,39.95238,-75.16362,780.7,235.9,,,
NCT01804686,Avera Medical Group,RECRUITING,Sioux Falls,South Dakota,57105,43.54369,-96.72796,477.7,200.6,,,
NCT01804686,MD Anderson Cancer Center - University of Texas,COMPLETED,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,,,
NCT01804686,University of Virginia,COMPLETED,Charlottesville,Virginia,22908,38.02931,-78.47668,741.3,281.0,,,
NCT01804686,University of Washington,COMPLETED,Seattle,Washington,98109,47.60621,-122.33207,157.9,78.9,,,
NCT01804686,West Virginia University,COMPLETED,Morgantown,West Virginia,26506,39.62953,-79.9559,715.0,255.0,,,
NCT01804686,University of Wisconsin Carbone Cancer Center - Wisconsin Institute for Medical Research,COMPLETED,Madison,Wisconsin,53705,43.07305,-89.40123,577.0,206.4,,,
NCT01834001,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,38.98067,-77.10026,757.5,259.6,,,
NCT01885299,Penrose Cancer Center,ENROLLING_BY_INVITATION,Colorado Springs,Colorado,80907,38.83388,-104.82136,360.6,283.4,,,
NCT01885299,"Sylvester Comprehensive Cancer Center, University of Miami",RECRUITING,Miami,Florida,33146,25.77427,-80.19366,754.7,511.8,"Gregory A Azzam, MD",,gxa338@med.miami.edu
NCT01885299,Southeast Georgia Health System,ENROLLING_BY_INVITATION,Brunswick,Georgia,31520,31.15013,-81.49147,717.7,416.3,,,
NCT01885299,Henry Ford Health System,RECRUITING,Detroit,Michigan,48202,42.33143,-83.04575,664.6,211.3,"Celina Kirsch, P.A.",313-640-2345,CKirsch2@hfhs.org
NCT01885299,AtlantiCare Regional Medical Center and AtlantiCare Cancer Care Institute,ENROLLING_BY_INVITATION,Egg Harbor,New Jersey,08234,39.38646,-74.60361,790.8,244.6,,,
NCT01885299,Riverview Medical Center,ENROLLING_BY_INVITATION,Red Bank,New Jersey,07701,40.34705,-74.06431,794.2,225.2,,,
NCT01885299,NJ Cyberknife at Community Medical Center,ENROLLING_BY_INVITATION,Toms River,New Jersey,08755,39.95373,-74.19792,794.1,232.8,,,
NCT01885299,Montefiore Medical Center,ENROLLING_BY_INVITATION,The Bronx,New York,10502,40.84985,-73.86641,794.7,215.3,,,
NCT01885299,Geisinger Health System,ENROLLING_BY_INVITATION,Danville,Pennsylvania,17822,40.96342,-76.61273,756.8,221.6,,,
NCT01885299,Philadelphia CyberKnife,ENROLLING_BY_INVITATION,Philadelphia,Pennsylvania,19083,39.95238,-75.16362,780.7,235.9,,,
NCT01885299,Pottstown Memorial Medical Center,ENROLLING_BY_INVITATION,Pottstown,Pennsylvania,19464,40.24537,-75.64963,772.8,232.0,,,
NCT01885299,Cyberknife at Erlanger,ENROLLING_BY_INVITATION,Chattanooga,Tennessee,37403,35.04563,-85.30968,649.2,351.6,,,
NCT01885299,St. Mary's Medical Center,ENROLLING_BY_INVITATION,Huntington,West Virginia,25701,38.41925,-82.44515,683.2,283.1,,,
NCT01900821,ACR,RECRUITING,Reston,Virginia,20190,38.96872,-77.3411,754.1,260.5,,,
NCT01913106,Houston Methodist,RECRUITING,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,"Brent Bell, PA-C",713-394-1105,bcbell@tmhs.org
NCT01915225,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,38.98067,-77.10026,757.5,259.6,For more information at the NIH Clinical Center contact Office of Patient Recruitment (OPR),800-411-1222,ccopr@nih.gov
NCT01961713,Massachsuetts General Hospital,RECRUITING,Boston,Massachusetts,02114,42.35843,-71.05977,825.5,178.3,,,
NCT02000089,Yale University,RECRUITING,New Haven,Connecticut,06520,41.30815,-72.92816,805.4,203.9,"Scott Merenda, BSN",203-785-7019,scott.merenda@yale.edu
NCT02000089,Johns Hopkins Hospital,RECRUITING,Baltimore,Maryland,21287,39.29038,-76.61219,763.2,252.5,"Hilary Cosby, RN, CGRN",410-502-2893,hcosby1@jhmi.edu
NCT02000089,"Dana Farber Cancer Center, Harvard University",RECRUITING,Boston,Massachusetts,02215,42.35843,-71.05977,825.5,178.3,Samantha Kuney,617-632-4788,Samantha_Kuney@dfci.harvard.edu
NCT02000089,University of Michigan,RECRUITING,Ann Arbor,Michigan,48109,42.27756,-83.74088,655.3,213.6,Sarah Volk,734-998-1274,stomanic@med.umich.edu
NCT02000089,NYU Langone Medical Center,RECRUITING,New York,New York,10016,40.71427,-74.00597,793.4,218.3,Emil Agarunov,,emil.agarunov@nyulangone.org
NCT02000089,Columbia University Medical Center,RECRUITING,New York,New York,10032,40.71427,-74.00597,793.4,218.3,Katharine Godfrey,,kb3217@cumc.columbia.edu
NCT02000089,"Case Comprehensive Cancer Center, Case Western Medical Reserve",RECRUITING,Cleveland,Ohio,44106,41.4995,-81.69541,685.3,224.1,Barbara Heaton,216-844-7314,Barbara.Heaton@UHhospitals.org
NCT02000089,University of Pennsylvania,RECRUITING,Philadelphia,Pennsylvania,19104,39.95238,-75.16362,780.7,235.9,Daniel Clay,215-360-0905,Daniel.Clay@Pennmedicine.upenn.edu
NCT02000089,University of Pittsburgh,RECRUITING,Pittsburgh,Pennsylvania,15213,40.44062,-79.99589,711.9,240.0,Christine Decapite,,decapitec@upmc.edu
NCT02012699,Advent Health,RECRUITING,Greenwood Village,Colorado,80111,39.61721,-104.95081,360.1,268.5,Roseann Johnson,303-765-6840,roseann.johnson@adventhealth.com
NCT02012699,Hartford HealthCare Cancer Institute at Manchester Medical Hospital,RECRUITING,Manchester,Connecticut,06040,41.77593,-72.52148,808.8,194.0,Amanda Doughty,860-310-6475,amanda.doughty@hhchealth.org
NCT02012699,Florida Hospital Memorial Medical Center,RECRUITING,Daytona Beach,Florida,32117,29.21081,-81.02283,730.8,451.0,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,Florida Hospital DeLand,RECRUITING,DeLand,Florida,32720,29.02832,-81.30312,726.8,455.0,"Sandra Allten, RN,OCN,CCRP",386-231-3267,sandra.allten@fhmmc.org
NCT02012699,Florida Hospital FISH,RECRUITING,Orange City,Florida,32763,28.94888,-81.29867,727.1,456.5,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,Florida Hospital Flagler,RECRUITING,Palm Coast,Florida,32164,29.58497,-81.20784,726.7,444.5,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,Tallahassee Memorial Hospital,RECRUITING,Tallahassee,Florida,32308,30.43826,-84.28073,675.3,435.6,Justin Lee,701-857-3174,justin.lee2@tmh.org
NCT02012699,Rush-Copley Cancer Care Center,RECRUITING,Aurora,Illinois,60504,41.76058,-88.32007,593.6,229.8,"Joseph Meschi, MD",,joseph.meschi@rushcopley.com
NCT02012699,Rush-Copley Healthcare Center,RECRUITING,Yorkville,Illinois,60560,41.64114,-88.44729,592.0,232.2,"Amanda Baker, CCRP",630-978-6212,amanda.baker@rushcopley.com
NCT02012699,Parkview Research Center,RECRUITING,Fort Wayne,Indiana,46845,41.1306,-85.12886,638.8,237.3,Ellie Ross,,ellie.ross@parkview.com
NCT02012699,Methodist Jennie Edmundson Hospital,RECRUITING,Council Bluffs,Iowa,51503,41.26194,-95.86083,489.4,243.5,"Michael Zlomke, MD",712-396-4117,
NCT02012699,"Covenant Medical Center, Inc",RECRUITING,Waterloo,Iowa,50702,42.49276,-92.34296,537.5,219.4,"Karrie Cheeseman, BSN, RN",319-272-2388,karrie.mccagecheeseman@mercyhealth.com
NCT02012699,Saint Luke's Cancer Instititute - South,RECRUITING,Overland Park,Kansas,66213,38.98223,-94.67079,506.6,286.3,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,Northwest Hospital,RECRUITING,Randallstown,Maryland,21133,39.36733,-76.79525,760.3,251.6,Judy Bosley,410-871-7450,jbosley@lifebridgehealth.org
NCT02012699,William E. Kahlert Regional Cancer Center,RECRUITING,Westminster,Maryland,21157,39.57538,-76.99581,756.7,248.3,Judy Bosley,410-871-7450,jbosley@lifebridgehealth.org
NCT02012699,Holyoke Medical Center,RECRUITING,Holyoke,Massachusetts,01040,42.20426,-72.6162,805.6,186.5,"Lynn Downey, RHIT, CTR",413-534-2500,downey_lynn@holyokehealth.com
NCT02012699,Riverwood Healthcare Center,RECRUITING,Aitkin,Minnesota,56431,46.53301,-93.71025,517.0,144.4,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,Essentia Health-St. Joseph's Medical Center,RECRUITING,Brainerd,Minnesota,56401,46.35802,-94.20083,510.7,147.8,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,Essentia Health - Duluth Clinic,RECRUITING,Duluth,Minnesota,55805,46.78327,-92.10658,537.5,139.1,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,St. Luke's Hospital of Duluth,RECRUITING,Duluth,Minnesota,55805,46.78327,-92.10658,537.5,139.1,Cade McDonald,218-249-5002,cade.mcdonald@aspirus.org
NCT02012699,Lake Region Healthcare,RECRUITING,Fergus Falls,Minnesota,56537,46.28302,-96.07756,486.5,149.4,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,"Saint Luke's Cancer Institute, East",RECRUITING,Kansas City,Missouri,64086,39.09973,-94.57857,507.9,284.1,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,Saint Luke's Cancer Institute,RECRUITING,Kansas City,Missouri,64111,39.09973,-94.57857,507.9,284.1,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,"Saint Luke's Cancer Institute, Kansas City North",RECRUITING,Kansas City,Missouri,64118,39.09973,-94.57857,507.9,284.1,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,"Saint Luke's Cancer Institute, Liberty",RECRUITING,Liberty,Missouri,64068,39.24611,-94.41912,510.1,281.3,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,North Kansas City Hospital,RECRUITING,North Kansas City,Missouri,64116,39.13,-94.56218,508.1,283.5,Magdalena Kosinska,816-691-5195,magdalena.kosinska@nkch.org
NCT02012699,Heartland Regional Medical Center dba Mosaic Life Care,RECRUITING,Saint Joseph,Missouri,64507,39.76861,-94.84663,503.9,271.6,Molly Kidwell,816-271-7654,molly.kidwell@mymlc.com
NCT02012699,Bozeman Health Deaconess Hospital,RECRUITING,Bozeman,Montana,59715,45.67965,-111.03856,292.0,145.2,Adam Gott,406-414-3745,agott@bozemanhealth.org
NCT02012699,"Mary Lanning Healthcare, Morrison Cancer Center",RECRUITING,Hastings,Nebraska,68901,40.58612,-98.38839,453.9,255.8,Joan Meese,402-460-5899,joan.meese@marylanning.org
NCT02012699,"Faith Regional Health Services, Carson Cancer Center",RECRUITING,Norfolk,Nebraska,68701,42.02834,-97.417,468.0,229.0,"Cynthia Montgomery, RN",402-644-7534,cmontgome@frhs.org
NCT02012699,Great Plains Regional Medical Center,RECRUITING,North Platte,Nebraska,69101,41.12389,-100.76542,421.0,244.5,Rebecca Dotson,308-696-7386,dotsonr@gphealth.org
NCT02012699,Methodist Estabrook Cancer Center,RECRUITING,Omaha,Nebraska,68114,41.25626,-95.94043,488.3,243.6,"Russell Smith, MD",,
NCT02012699,Nebraska Methodist Health System,RECRUITING,Omaha,Nebraska,68114,41.25626,-95.94043,488.3,243.6,Kathryn Bartz,402-354-7939,kathryn.bartz@nmhs.org
NCT02012699,University of Nebraska Medical Center,RECRUITING,Omaha,Nebraska,68198,41.25626,-95.94043,488.3,243.6,"Kurt Fisher, MD, PhD",402-559-9025,kfisher@unmc.edu
NCT02012699,"C.R. Wood Cancer Center, Glens Falls Hospital",RECRUITING,Glens Falls,New York,12801,43.30952,-73.64401,787.0,169.6,"Misty LaCross DeCaro, RN-BSN",518-926-6529,mjlacross@glensfallshosp.org
NCT02012699,"Faxton St. Luke's Healthcare, Mohawk Valley",RECRUITING,Utica,New York,13501,43.1009,-75.23266,766.9,178.3,"Kristen Crowder, BSN, RN, OCN",315-624-4831,kcrowder@mvhealthsystem.org
NCT02012699,Cape Fear Valley Health System,RECRUITING,Fayetteville,North Carolina,28304,35.05266,-78.87836,745.6,337.2,"Kenneth Manning, MD",,
NCT02012699,Essentia Health,RECRUITING,Fargo,North Dakota,58103,46.87719,-96.7898,477.4,138.3,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,Trinity Hospital Cancer Care Center,RECRUITING,Minot,North Dakota,58701,48.23251,-101.29627,421.0,111.3,Trish Miller,701-418-8348,trish.miller@trinityhealth.org
NCT02012699,Aultman Alliance Community Hospital,RECRUITING,Alliance,Ohio,44601,40.91534,-81.10593,695.1,233.7,Carla Larch,330-363-7412,carla.larch@aultman.com
NCT02012699,Aultman Hospital,RECRUITING,Canton,Ohio,44710,40.79895,-81.37845,691.7,236.5,Carla Larch,330-363-7412,carla.larch@aultman.com
NCT02012699,Bellin Memorial Hospital,RECRUITING,Green Bay,Wisconsin,54305,44.51916,-88.01983,593.4,177.9,Abigail Hecker,920-430-4660,abigail.hecker@bellin.org
NCT02016248,Orange Coast Memorial Medical Center,RECRUITING,Fountain Valley,California,92708,33.70918,-117.95367,151.9,346.9,Shelbe Tolentino (Santos),562-933-9068,stolentino2@memorialcare.org
NCT02016248,Saddleback Memorial Medical Center,RECRUITING,Laguna Hills,California,92653,33.61252,-117.71283,155.1,349.5,Shelbe Tolentino (Santos),5629339068,stolentino2@memorialcare.org
NCT02016248,Long Beach Memorial Medical Center,RECRUITING,Long Beach,California,90806,33.76696,-118.18923,148.6,345.0,Shelbe Tolentino (Santos),5629339068,stolentino2@memorialcare.org
NCT02064673,UT Southwestern Medical Center,RECRUITING,Dallas,Texas,75390,32.78306,-96.80667,474.9,403.2,Maricruz Ibarra,214-645-8788,maricruz.ibarra@utsouthwestern.edu
NCT02107105,M D Anderson Cancer Center,RECRUITING,Houston,Texas,77030,29.76328,-95.36327,497.8,459.8,George J. Chang,713-792-6940,
NCT02133196,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,38.98067,-77.10026,757.5,259.6,For more information at the NIH Clinical Center contact NCI/Surgery Branch Recruitment Center,866-820-4505,irc@nih.gov
NCT02146170,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,38.98067,-77.10026,757.5,259.6,For more information at the NIH Clinical Center contact Office of Patient Recruitment (OPR),800-411-1222,ccopr@nih.gov
NCT02172651,Dana-Farber Cancer Institute,RECRUITING,Boston,Massachusetts,02115,42.35843,-71.05977,825.5,178.3,"Kimmie Ng, MD",617-632-5960,
NCT02250352,USC Norris Comprehensive Cancer Center,RECRUITING,Los Angeles,California,90033,34.05223,-118.24368,149.0,339.6,Ameria Casillas-Lopez,323-865-0804,America.Casillas-Lopez@med.usc.edu
NCT02253251,MiraKind,RECRUITING,Los Angeles,California,90025,34.05223,-118.24368,149.0,339.6,"Joanne Weidhaas, MDPhD",203-671-1308,joanne@mirakind.org
NCT02290834,Massachusetts General Hospital,RECRUITING,Boston,Massachusetts,02114,42.35843,-71.05977,825.5,178.3,"Michael Parsons, PhD",617-643-0282,MWPARSONS@mgh.harvard.edu
NCT02290834,Massachusetts General Hospital/North Shore Cancer Center,RECRUITING,Salem,Massachusetts,01970,42.51977,-70.89552,826.9,174.8,"Therese Mulvey, MD",(678) 882-6060,TMMULVEY@PARTNERS.ORG
NCT02302742,Hays Medical Center Dreiling-Schmidt Cancer Institute,RECRUITING,Hays,Kansas,67601,38.87918,-99.32677,439.6,287.6,Josette Klaus,785-623-5761,
NCT02302742,KCCC West,RECRUITING,Kansas City,Kansas,66112,39.11417,-94.62746,507.2,283.8,Kristina Sharpe-Pringle,913-328-3206,
NCT02302742,KCCC Overland Park,RECRUITING,Overland Park,Kansas,66210,38.98223,-94.67079,506.6,286.3,Christy Kuechler,9132340459,
NCT02302742,Overland Park Regional Medical Center,RECRUITING,Overland Park,Kansas,66215,38.98223,-94.67079,506.6,286.3,Amy Nelson,913-498-7892,
