nct_id,tumor_type,facility,status,city,state,zip,country,lat,lon,contact_name,contact_phone,contact_email
NCT01788839,breast,Memorial Sloan Kettering Basking Ridge,RECRUITING,Basking Ridge,New Jersey,07920,United States,40.70621,-74.54932,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Monmouth,RECRUITING,Middletown,New Jersey,07748,United States,40.39428,-74.11709,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Bergen,RECRUITING,Montvale,New Jersey,07645,United States,41.04676,-74.02292,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Commack,RECRUITING,Commack,New York,11725,United States,40.84288,-73.29289,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Westchester,RECRUITING,Harrison,New York,10604,United States,40.96899,-73.71263,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Cancer Center,RECRUITING,New York,New York,10065,United States,40.71427,-74.00597,"Shari Goldfarb, MD",646-888-5080,
NCT01788839,breast,Memorial Sloan Kettering Nassau,RECRUITING,Uniondale,New York,11553,United States,40.70038,-73.59291,"Shari Goldfarb, MD",646-888-5080,
NCT01793168,breast,Sanford Health,RECRUITING,Sioux Falls,South Dakota,57104,United States,43.54369,-96.72796,CoRDS Team,1-877-658-9192,cords@sanfordhealth.org
NCT01804686,nsclc,City of Hope Cancer Center,COMPLETED,Duarte,California,91010,United States,34.13945,-117.97729,,,
NCT01804686,nsclc,University of California San Diego Medical Center,COMPLETED,La Jolla,California,92093,United States,32.84727,-117.2742,,,
NCT01804686,nsclc,University of California Los Angeles,COMPLETED,Los Angeles,California,90095,United States,34.05223,-118.24368,,,
NCT01804686,nsclc,St. Joseph Hospital Center for Cancer Prevention and Treatment,RECRUITING,Orange,California,92868,United States,33.78779,-117.85311,,,
NCT01804686,nsclc,Stanford University Medical Center,COMPLETED,Stanford,California,94305,United States,37.42411,-122.16608,,,
NCT01804686,nsclc,Stanford University,COMPLETED,Stanford,California,94305,United States,37.42411,-122.16608,,,
NCT01804686,nsclc,Norwalk Medical Group,COMPLETED,Norwalk,Connecticut,06850,United States,41.1176,-73.4079,,,
NCT01804686,nsclc,Northwest Georgia Oncology Centers PC,COMPLETED,Marietta,Georgia,30060,United States,33.9526,-84.54993,,,
NCT01804686,nsclc,Northwestern University Hospital,COMPLETED,Chicago,Illinois,60611,United States,41.85003,-87.65005,,,
NCT01804686,nsclc,Indiana University,COMPLETED,Goshen,Indiana,46526,United States,41.58227,-85.83444,,,
NCT01804686,nsclc,Kansas University Medical Center,COMPLETED,Westwood,Kansas,66205,United States,39.04056,-94.6169,,,
NCT01804686,nsclc,Louisville Oncology Suburban - Norton Cancer Institute,COMPLETED,Louisville,Kentucky,40207,United States,38.25424,-85.75941,,,
NCT01804686,nsclc,Dana Farber Cancer Center,COMPLETED,Boston,Massachusetts,02215,United States,42.35843,-71.05977,,,
NCT01804686,nsclc,University of Michigan Comprehensive Cancer Center,COMPLETED,Ann Arbor,Michigan,48109,United States,42.27756,-83.74088,,,
NCT01804686,nsclc,Battle Creek Health Systm,COMPLETED,Battle Creek,Michigan,49016,United States,42.3173,-85.17816,,,
NCT01804686,nsclc,Karmanos Cancer Institute - Wayne State University,COMPLETED,Detroit,Michigan,48201,United States,42.33143,-83.04575,,,
NCT01804686,nsclc,Washington University,COMPLETED,St Louis,Missouri,63110,United States,38.62727,-90.19789,,,
NCT01804686,nsclc,Dartmouth Hitchcock Medical Center,COMPLETED,Lebanon,New Hampshire,03756,United States,43.64229,-72.25176,,,
NCT01804686,nsclc,Hackensack University Medical Center,COMPLETED,Hackensack,New Jersey,07601,United States,40.88593,-74.04347,,,
NCT01804686,nsclc,Weill Medical College of Cornell University,COMPLETED,New York,New York,10021,United States,40.71427,-74.00597,,,
NCT01804686,nsclc,Memorial Sloan-Kettering Cancer Center,COMPLETED,New York,New York,10065,United States,40.71427,-74.00597,,,
NCT01804686,nsclc,Southeastern Medical Oncology Center,COMPLETED,Goldsboro,North Carolina,27534,United States,35.38488,-77.99277,,,
NCT01804686,nsclc,The Ohio State University- James Cancer Hospital,RECRUITING,Columbus,Ohio,43210,United States,39.96118,-82.99879,,,
NCT01804686,nsclc,Willamette Valley Cancer Center,RECRUITING,Eugene,Oregon,97401,United States,44.05207,-123.08675,,,
NCT01804686,nsclc,Kaiser Permanente,COMPLETED,Portland,Oregon,97227,United States,45.52345,-122.67621,,,
NCT01804686,nsclc,University of Pennsylvania Medical Center,COMPLETED,Philadelphia,Pennsylvania,19104,United States,39.95238,-75.16362,,,
NCT01804686,nsclc,Avera Medical Group,RECRUITING,Sioux Falls,South Dakota,57105,United States,43.54369,-96.72796,,,
NCT01804686,nsclc,MD Anderson Cancer Center - University of Texas,COMPLETED,Houston,Texas,77030,United States,29.76328,-95.36327,,,
NCT01804686,nsclc,University of Virginia,COMPLETED,Charlottesville,Virginia,22908,United States,38.02931,-78.47668,,,
NCT01804686,nsclc,University of Washington,COMPLETED,Seattle,Washington,98109,United States,47.60621,-122.33207,,,
NCT01804686,nsclc,West Virginia University,COMPLETED,Morgantown,West Virginia,26506,United States,39.62953,-79.9559,,,
NCT01804686,nsclc,University of Wisconsin Carbone Cancer Center - Wisconsin Institute for Medical Research,COMPLETED,Madison,Wisconsin,53705,United States,43.07305,-89.40123,,,
NCT01834001,prostate,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,United States,38.98067,-77.10026,,,
NCT01885299,prostate,Penrose Cancer Center,ENROLLING_BY_INVITATION,Colorado Springs,Colorado,80907,United States,38.83388,-104.82136,,,
NCT01885299,prostate,"Sylvester Comprehensive Cancer Center, University of Miami",RECRUITING,Miami,Florida,33146,United States,25.77427,-80.19366,"Gregory A Azzam, MD",,gxa338@med.miami.edu
NCT01885299,prostate,Southeast Georgia Health System,ENROLLING_BY_INVITATION,Brunswick,Georgia,31520,United States,31.15013,-81.49147,,,
NCT01885299,prostate,Henry Ford Health System,RECRUITING,Detroit,Michigan,48202,United States,42.33143,-83.04575,"Celina Kirsch, P.A.",313-640-2345,CKirsch2@hfhs.org
NCT01885299,prostate,AtlantiCare Regional Medical Center and AtlantiCare Cancer Care Institute,ENROLLING_BY_INVITATION,Egg Harbor,New Jersey,08234,United States,39.38646,-74.60361,,,
NCT01885299,prostate,Riverview Medical Center,ENROLLING_BY_INVITATION,Red Bank,New Jersey,07701,United States,40.34705,-74.06431,,,
NCT01885299,prostate,NJ Cyberknife at Community Medical Center,ENROLLING_BY_INVITATION,Toms River,New Jersey,08755,United States,39.95373,-74.19792,,,
NCT01885299,prostate,Montefiore Medical Center,ENROLLING_BY_INVITATION,The Bronx,New York,10502,United States,40.84985,-73.86641,,,
NCT01885299,prostate,Geisinger Health System,ENROLLING_BY_INVITATION,Danville,Pennsylvania,17822,United States,40.96342,-76.61273,,,
NCT01885299,prostate,Philadelphia CyberKnife,ENROLLING_BY_INVITATION,Philadelphia,Pennsylvania,19083,United States,39.95238,-75.16362,,,
NCT01885299,prostate,Pottstown Memorial Medical Center,ENROLLING_BY_INVITATION,Pottstown,Pennsylvania,19464,United States,40.24537,-75.64963,,,
NCT01885299,prostate,Cyberknife at Erlanger,ENROLLING_BY_INVITATION,Chattanooga,Tennessee,37403,United States,35.04563,-85.30968,,,
NCT01885299,prostate,St. Mary's Medical Center,ENROLLING_BY_INVITATION,Huntington,West Virginia,25701,United States,38.41925,-82.44515,,,
NCT01900821,breast,ACR,RECRUITING,Reston,Virginia,20190,United States,38.96872,-77.3411,,,
NCT01913106,prostate,Houston Methodist,RECRUITING,Houston,Texas,77030,United States,29.76328,-95.36327,"Brent Bell, PA-C",713-394-1105,bcbell@tmhs.org
NCT01915225,colorectal,National Institutes of Health Clinical Center,RECRUITING,Bethesda,Maryland,20892,United States,38.98067,-77.10026,For more information at the NIH Clinical Center contact Office of Patient Recruitment (OPR),800-411-1222,ccopr@nih.gov
NCT01961713,prostate,Massachsuetts General Hospital,RECRUITING,Boston,Massachusetts,02114,United States,42.35843,-71.05977,,,
NCT02000089,breast,Yale University,RECRUITING,New Haven,Connecticut,06520,United States,41.30815,-72.92816,"Scott Merenda, BSN",203-785-7019,scott.merenda@yale.edu
NCT02000089,breast,Johns Hopkins Hospital,RECRUITING,Baltimore,Maryland,21287,United States,39.29038,-76.61219,"Hilary Cosby, RN, CGRN",410-502-2893,hcosby1@jhmi.edu
NCT02000089,breast,"Dana Farber Cancer Center, Harvard University",RECRUITING,Boston,Massachusetts,02215,United States,42.35843,-71.05977,Samantha Kuney,617-632-4788,Samantha_Kuney@dfci.harvard.edu
NCT02000089,breast,University of Michigan,RECRUITING,Ann Arbor,Michigan,48109,United States,42.27756,-83.74088,Sarah Volk,734-998-1274,stomanic@med.umich.edu
NCT02000089,breast,NYU Langone Medical Center,RECRUITING,New York,New York,10016,United States,40.71427,-74.00597,Emil Agarunov,,emil.agarunov@nyulangone.org
NCT02000089,breast,Columbia University Medical Center,RECRUITING,New York,New York,10032,United States,40.71427,-74.00597,Katharine Godfrey,,kb3217@cumc.columbia.edu
NCT02000089,breast,"Case Comprehensive Cancer Center, Case Western Medical Reserve",RECRUITING,Cleveland,Ohio,44106,United States,41.4995,-81.69541,Barbara Heaton,216-844-7314,Barbara.Heaton@UHhospitals.org
NCT02000089,breast,University of Pennsylvania,RECRUITING,Philadelphia,Pennsylvania,19104,United States,39.95238,-75.16362,Daniel Clay,215-360-0905,Daniel.Clay@Pennmedicine.upenn.edu
NCT02000089,breast,University of Pittsburgh,RECRUITING,Pittsburgh,Pennsylvania,15213,United States,40.44062,-79.99589,Christine Decapite,,decapitec@upmc.edu
NCT02012699,breast,Advent Health,RECRUITING,Greenwood Village,Colorado,80111,United States,39.61721,-104.95081,Roseann Johnson,303-765-6840,roseann.johnson@adventhealth.com
NCT02012699,breast,Hartford HealthCare Cancer Institute at Manchester Medical Hospital,RECRUITING,Manchester,Connecticut,06040,United States,41.77593,-72.52148,Amanda Doughty,860-310-6475,amanda.doughty@hhchealth.org
NCT02012699,breast,Florida Hospital Memorial Medical Center,RECRUITING,Daytona Beach,Florida,32117,United States,29.21081,-81.02283,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,breast,Florida Hospital DeLand,RECRUITING,DeLand,Florida,32720,United States,29.02832,-81.30312,"Sandra Allten, RN,OCN,CCRP",386-231-3267,sandra.allten@fhmmc.org
NCT02012699,breast,Florida Hospital FISH,RECRUITING,Orange City,Florida,32763,United States,28.94888,-81.29867,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,breast,Florida Hospital Flagler,RECRUITING,Palm Coast,Florida,32164,United States,29.58497,-81.20784,"Sandy Allten, RN",386-231-4023,sandra.allten@fhmmc.org
NCT02012699,breast,Tallahassee Memorial Hospital,RECRUITING,Tallahassee,Florida,32308,United States,30.43826,-84.28073,Justin Lee,701-857-3174,justin.lee2@tmh.org
NCT02012699,breast,Rush-Copley Cancer Care Center,RECRUITING,Aurora,Illinois,60504,United States,41.76058,-88.32007,"Joseph Meschi, MD",,joseph.meschi@rushcopley.com
NCT02012699,breast,Rush-Copley Healthcare Center,RECRUITING,Yorkville,Illinois,60560,United States,41.64114,-88.44729,"Amanda Baker, CCRP",630-978-6212,amanda.baker@rushcopley.com
NCT02012699,breast,Parkview Research Center,RECRUITING,Fort Wayne,Indiana,46845,United States,41.1306,-85.12886,Ellie Ross,,ellie.ross@parkview.com
NCT02012699,breast,Methodist Jennie Edmundson Hospital,RECRUITING,Council Bluffs,Iowa,51503,United States,41.26194,-95.86083,"Michael Zlomke, MD",712-396-4117,
NCT02012699,breast,"Covenant Medical Center, Inc",RECRUITING,Waterloo,Iowa,50702,United States,42.49276,-92.34296,"Karrie Cheeseman, BSN, RN",319-272-2388,karrie.mccagecheeseman@mercyhealth.com
NCT02012699,breast,Saint Luke's Cancer Instititute - South,RECRUITING,Overland Park,Kansas,66213,United States,38.98223,-94.67079,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,breast,Northwest Hospital,RECRUITING,Randallstown,Maryland,21133,United States,39.36733,-76.79525,Judy Bosley,410-871-7450,jbosley@lifebridgehealth.org
NCT02012699,breast,William E. Kahlert Regional Cancer Center,RECRUITING,Westminster,Maryland,21157,United States,39.57538,-76.99581,Judy Bosley,410-871-7450,jbosley@lifebridgehealth.org
NCT02012699,breast,Holyoke Medical Center,RECRUITING,Holyoke,Massachusetts,01040,United States,42.20426,-72.6162,"Lynn Downey, RHIT, CTR",413-534-2500,downey_lynn@holyokehealth.com
NCT02012699,breast,Riverwood Healthcare Center,RECRUITING,Aitkin,Minnesota,56431,United States,46.53301,-93.71025,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,breast,Essentia Health-St. Joseph's Medical Center,RECRUITING,Brainerd,Minnesota,56401,United States,46.35802,-94.20083,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,breast,Essentia Health - Duluth Clinic,RECRUITING,Duluth,Minnesota,55805,United States,46.78327,-92.10658,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,breast,St. Luke's Hospital of Duluth,RECRUITING,Duluth,Minnesota,55805,United States,46.78327,-92.10658,Cade McDonald,218-249-5002,cade.mcdonald@aspirus.org
NCT02012699,breast,Lake Region Healthcare,RECRUITING,Fergus Falls,Minnesota,56537,United States,46.28302,-96.07756,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,breast,"Saint Luke's Cancer Institute, East",RECRUITING,Kansas City,Missouri,64086,United States,39.09973,-94.57857,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,breast,Saint Luke's Cancer Institute,RECRUITING,Kansas City,Missouri,64111,United States,39.09973,-94.57857,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,breast,"Saint Luke's Cancer Institute, Kansas City North",RECRUITING,Kansas City,Missouri,64118,United States,39.09973,-94.57857,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,breast,"Saint Luke's Cancer Institute, Liberty",RECRUITING,Liberty,Missouri,64068,United States,39.24611,-94.41912,Ragan Verelst,816-287-6057,rverelst@saint-lukes.org
NCT02012699,breast,North Kansas City Hospital,RECRUITING,North Kansas City,Missouri,64116,United States,39.13,-94.56218,Magdalena Kosinska,816-691-5195,magdalena.kosinska@nkch.org
NCT02012699,breast,Heartland Regional Medical Center dba Mosaic Life Care,RECRUITING,Saint Joseph,Missouri,64507,United States,39.76861,-94.84663,Molly Kidwell,816-271-7654,molly.kidwell@mymlc.com
NCT02012699,breast,Bozeman Health Deaconess Hospital,RECRUITING,Bozeman,Montana,59715,United States,45.67965,-111.03856,Adam Gott,406-414-3745,agott@bozemanhealth.org
NCT02012699,breast,"Mary Lanning Healthcare, Morrison Cancer Center",RECRUITING,Hastings,Nebraska,68901,United States,40.58612,-98.38839,Joan Meese,402-460-5899,joan.meese@marylanning.org
NCT02012699,breast,"Faith Regional Health Services, Carson Cancer Center",RECRUITING,Norfolk,Nebraska,68701,United States,42.02834,-97.417,"Cynthia Montgomery, RN",402-644-7534,cmontgome@frhs.org
NCT02012699,breast,Great Plains Regional Medical Center,RECRUITING,North Platte,Nebraska,69101,United States,41.12389,-100.76542,Rebecca Dotson,308-696-7386,dotsonr@gphealth.org
NCT02012699,breast,Methodist Estabrook Cancer Center,RECRUITING,Omaha,Nebraska,68114,United States,41.25626,-95.94043,"Russell Smith, MD",,
NCT02012699,breast,Nebraska Methodist Health System,RECRUITING,Omaha,Nebraska,68114,United States,41.25626,-95.94043,Kathryn Bartz,402-354-7939,kathryn.bartz@nmhs.org
NCT02012699,breast,University of Nebraska Medical Center,RECRUITING,Omaha,Nebraska,68198,United States,41.25626,-95.94043,"Kurt Fisher, MD, PhD",402-559-9025,kfisher@unmc.edu
NCT02012699,breast,"C.R. Wood Cancer Center, Glens Falls Hospital",RECRUITING,Glens Falls,New York,12801,United States,43.30952,-73.64401,"Misty LaCross DeCaro, RN-BSN",518-926-6529,mjlacross@glensfallshosp.org
NCT02012699,breast,"Faxton St. Luke's Healthcare, Mohawk Valley",RECRUITING,Utica,New York,13501,United States,43.1009,-75.23266,"Kristen Crowder, BSN, RN, OCN",315-624-4831,kcrowder@mvhealthsystem.org
NCT02012699,breast,Cape Fear Valley Health System,RECRUITING,Fayetteville,North Carolina,28304,United States,35.05266,-78.87836,"Kenneth Manning, MD",,
NCT02012699,breast,Essentia Health,RECRUITING,Fargo,North Dakota,58103,United States,46.87719,-96.7898,Alaina Wadzink,218-786-1018,alaina.wadzink@essentiahealth.org
NCT02012699,breast,Trinity Hospital Cancer Care Center,RECRUITING,Minot,North Dakota,58701,United States,48.23251,-101.29627,Trish Miller,701-418-8348,trish.miller@trinityhealth.org
NCT02012699,breast,Aultman Alliance Community Hospital,RECRUITING,Alliance,Ohio,44601,United States,40.91534,-81.10593,Carla Larch,330-363-7412,carla.larch@aultman.com
NCT02012699,breast,Aultman Hospital,RECRUITING,Canton,Ohio,44710,United States,40.79895,-81.37845,Carla Larch,330-363-7412,carla.larch@aultman.com
NCT02012699,breast,Bellin Memorial Hospital,RECRUITING,Green Bay,Wisconsin,54305,United States,44.51916,-88.01983,Abigail Hecker,920-430-4660,abigail.hecker@bellin.org
NCT02016248,prostate,Orange Coast Memorial Medical Center,RECRUITING,Fountain Valley,California,92708,United States,33.70918,-117.95367,Shelbe Tolentino (Santos),562-933-9068,stolentino2@memorialcare.org
